msno,city,bd,gender,registered_via,registration_init_time
0NLGrGxEuzGym0KwT2/003FkUAnA88kOvkfaypZEATM=,1,0,,7,20151003
X7ysncTo2cYdP0x8a07/rWkne61DzFbhYyEqmd/OuQY=,4,23,male,9,20100516
IoXUmDmkVpcRRL/reNrw5qR6xpj1GUkjV2LPocVG8hQ=,15,24,female,9,20120919
jvz0zIJCReD8QAkm+4SVJ1HGsho+ylx4lvG+80tyr+o=,10,20,male,4,20161219
C4txAwVjcfk7sakqKAVp4b2RCWXVw73MGlewtuXerrk=,1,0,,9,20110819
NDsr9Lym9gKQbk2Q/LPXq5+0gWSwzEelWci2Htvzxc4=,5,32,male,3,20140803
TTPW40mSNcT5p4n4cR5d3Qr/9JiIAoRFlR6x/I3aV60=,6,23,male,9,20090503
gNU2RhijmyCF5Y0MvvfB3fqViY8P1qZw2fU2VuvMnU4=,5,23,female,9,20120127
DZ57PUb2s9A92Q71y7NIlqkj/LTREMHGBOa6EHcVfmY=,1,0,,7,20161111
3d7+oULTd3QoRripiJ2lNl5NuJnFdg6sJsepNb2c7xw=,17,38,male,3,20121230
Fs09It/cm7pbYEJl6Mg8mx69zLslDZYJwGIDxvszkD0=,9,35,male,9,20051209
iUfHWf/LV0xVXbX/eCq5c+ImPqk3O3pVrWAConh3A6s=,1,0,,7,20150725
PxeQA4U73bSipeHN676rIOe10qmn/RbZwcloioUkoE4=,1,0,,7,20150810
V/Y7k04LttCV22RMPE+/QsJtvowPZ8v0MK3rnpnAEgY=,1,0,,7,20161203
x4bHb1pSM0r4jkTdhUiNig4F2ErrOQ6tUoLJMvQqaPs=,1,0,,7,20170112
LgPpDuT7S1esnOQ1pcG0r1B2kkWScWF7FuyVs0IW/Ao=,1,47,male,4,20170116
PWFOQBgGOHZIikMc7C58sDX8Af4Iukj8XgA/khdxiYQ=,1,0,,9,20160808
VA1XIaQz+wsRPj0Au5ttuNEjb9Dv12uhVyKBEnr4+JM=,1,0,,4,20161126
Pzozp7E83VUY060hWmLNclbYdsNIqmsSuQ07xT6GJqM=,12,24,female,4,20161208
xv9p+gbtKgu7aFDW7bTmjCw2yZORT6DPQetBFNszeGY=,15,30,,9,20160829
BZuMSBXoRz3tQh+yPOzTMbYshT66PHziDZ0ZV+4DPyI=,13,21,female,7,20160809
1f3ZceyKt2aAzF7k+Z1Fmzm/Res+gqQkifO+X5/yBuk=,1,0,,9,20160901
pXpvwcNC0yImIPmf3XOe4xjDAfqVEx8XXAfnSrFphKo=,5,23,male,3,20141008
PHKDeFIogONHUmi6qyULU+hCC9UeLtv+IoLqy3T0Ag8=,1,0,,4,20160610
/DPd+B4+peYGf5PpxW3LDZWV/JvIhdTDpS2LaBKb2K4=,6,26,male,9,20160613
8FjGsfzTGvDEEONnpDLZhxMbc3qWnivphIuMxIULG+o=,1,0,,9,20160715
totKDPN6kRVT5td+IKlCjr8TPm3bGDLt1A0XAbD0d44=,1,0,,9,20160718
ho3aYvzAUv4hJ9U7YevvhmRx9g6VchhVyLBNqtdRMAI=,13,30,female,4,20161217
nfU0uuM1N2EkqFmCz/T+tGI2/bEreJBrfzy7RygGYGo=,1,21,,7,20160215
J8v20URA3m6Xhr33d3BKP0KSYiO1sHmk4tV8JQkDpkw=,1,0,,7,20160220
Wjltz13PvcTY330feWaiwD/rv9yV9xRbOOLw1wXgzWU=,1,0,,7,20160911
fMS0yRL+ZTlaglY9pNCRnD7TRp0SWMHhVGigSNUOo6U=,9,34,male,9,20090117
7656alVfpG29ZwKROW1gR3gWLRbar9EHXxuzgEkCJqM=,1,0,,7,20130509
anibn4s/Byjs1dRYX6uI85TP1KEr5Ir8CW6a2SI0EWk=,1,0,,7,20130528
Bwq2OQI4fCLZQDHTaFteYfnlUqEDB/uJOZuH7+vYwYw=,15,33,male,9,20170118
I1hJa61ENgPfnZeaIORjFdSIf542MvF6kIw6akEV3fM=,5,0,,9,20161005
osuE6QGkWHjmCNN2r8OyORvk/rJZGrDIxHRddyhLPnY=,1,0,,7,20161101
vp86X5FeLYtas0tIAVIhFwqDsCR5xOaBoaqoV+8Q6RY=,13,33,female,9,20100627
cDxHIJ4uZdew8EK5wrLNJzo54r8dZdpEur7dRmpjVuc=,6,19,male,3,20161101
o8+qykNAxTOyozQkA9lm/m/CEemFWurOGPEL8XdmeCI=,1,0,,7,20160627
J3aYRnonLJRg82TFno+xYc6WTo43ryrdUNx3HW535KE=,15,18,female,9,20131215
epSMvChA6t6MSyR8Cd0z9eWHj/jPI4PT89tt0Gln2E8=,1,0,,9,20150915
klovkc9K9V3fdWVJOEFN1Fo3FZLoBneYVdVfx984Qy8=,13,53,male,9,20160311
qqE3QFHVE9DaGulHKIgp9UdmwUY0IyBiQcBKjIzsXio=,1,0,,7,20160311
1YpPn5NHgYWdJ31QjRZTBlsoxB0N9azisJ9Ua7gzBsE=,1,0,,7,20141207
nlJHbLcfN4O+TQwkQNhZY5J2GQ0EsGpOhqS7VW0w1mU=,15,32,male,9,20141212
xWk9cw+kN/cdL3xPd7o7REF7HtGxHQ5QRjGH0s4AQq0=,1,25,female,4,20160806
4yz0VRajBKMeVGOmv6WCRJ6vn82m90hExLuVvHe8ACg=,1,24,male,4,20160829
yaq9IneAMOU1YskYnM4K2dFFJOZwtzS++hjJDNUetro=,10,0,male,7,20120807
CK1uZmh7CHInQwQqjObneTcWY+oYXo9du3GpJdIqeWY=,5,33,female,3,20141008
osPQpNEmOiCdQr6bm43haUf9I4mOD0LnEfP1b51XMPU=,1,0,,7,20160723
CwblYIv0a13nShHcOv4EHtC7RK6bl7zL2M6txjg6NFc=,1,17,male,3,20150415
HSyIpJxFbQl7dwKxD6/3D8qFJpIO3nhsiZ4tbW/JFGg=,13,0,male,3,20120417
P6Ha7gMmoVEnMh6FWigcAnay9R/3QAmfPz35kt7A8os=,22,26,female,9,20140929
BrYaiFSf5ay3dmhzSxWSFpVsaiqVFdxRaRrX26dvNe0=,4,25,,9,20141011
pG7yEP+Ld07ZmVLsyLfjVknPhhGnHBHltK5Taz1eZXA=,1,0,,4,20160718
JOt3qPim0w0XKZtMPlfQdIPw2j8Y4YcjGKCekvl526Y=,1,0,,7,20151011
N00zDkiSQOB6sWM3f4MLXrmzwuFTBXlSxUQpXxf1kWU=,13,26,female,7,20160313
Kg+XP0Fow+brtdYsPpDKKMjkA13zpn0n2IFFvfdOSYQ=,21,26,male,3,20120902
94jKc8GE39kQrcOSvH0/vnqo1nHxO2jrIJczb5vZGvk=,1,0,,7,20150426
KW4vzR0LqU/1TGB94fEh9RgbWHKUungVGoRZSW3S5Hs=,15,26,male,7,20151031
fNnXxOf3E4RbVirVdnTtno4M+g3fUF+DgAeoaNZJK7o=,5,42,female,9,20101214
M6rYYhU5FCARbsSRAtmevQcfgR7LxKuxwUBOOn+z5V0=,1,0,,7,20160719
pVaI2PkOrwkWhSsXHso84uju5SBlJMeExDb0OTwV3uY=,6,0,,3,20130202
XjzfcEQz8l2DWx66bDbtBxps/9gS9h8Q4UHYQUlAcqE=,15,29,female,3,20131225
zB/Iqcraw8elA6h7kxw+B3dDat5eDhFqvmnURb549c4=,1,0,,7,20160112
YInXmezvYtK88hK/+wF6Ih2c4CR2BOn2hP0xvMiEjFo=,22,24,female,4,20160119
YHKqyzzFUX1b2+3MV+QqAV3sXKwHBFEENLyfOMgIlfM=,5,22,male,3,20150830
2N5YxFH8xOvckrZ2W4IlQWqJxldv/nNYCsMC459WtA4=,13,31,male,3,20160213
GQ14yXJ9P2Nl13vx8FJElWFfOb7vcCnzVq2O2KFdq0g=,1,25,male,3,20160729
TxClz7bn0tYrCFPzFx3DAbQ1/nu11L2xKcwvbYkaaIs=,1,0,,7,20160828
wOfoFx5VRMqMyu0VUb8lmzICaH18yLPTiTGSSc4ujPo=,22,21,female,7,20161104
b5IboJ+aZ5BftiNeJmFpZ66f8c+By3bBk8wgnnYipOg=,1,0,,7,20160117
UnNyy/19Gu4nVMmIm9W+DCW+MSdSLGDtU5VlUVEPd84=,1,0,,7,20160130
h2WX2Ux278MgmCsMBeMG3s/k9uv9ZYeBu/VY952FxI4=,11,28,female,9,20101026
9IPXJsW2cBCxB6NoZq5sMEvxf3LsF/6kSKVi3XcMBbg=,1,0,,9,20161231
bL6D0KStCC9hLxhg2AdHzvLeihCcw85e6VFbuXexl2M=,1,0,,7,20160831
B0Tf68Q8+oshDY+/qUM4VNByo9r4yPgI/Y11D4jOyO8=,1,0,,7,20160220
/d69qvfo62Gy7HFqcU/Ut2F9jDo1P+7DaB3uqq2Vpcw=,1,0,,7,20160221
6BJkvJeY/UeEk2G2+Sya057Yop1OK38R2jaoOEe8Sx8=,3,23,male,9,20100620
duu2wn8gs+F4CPeoX5rbGUWGLQ4yDkxfgr3FHL/Az9U=,13,23,female,9,20101012
Lu8Uv9o2L7rqHalnAqFCzUH5M9M17iE2CM5Y9NdM2WQ=,1,0,,7,20101215
GbTvmGK+KbtKC2i5kETkLxwrl4sapdaWeek6Q43dFgU=,7,0,,3,20131125
kn75Rkjpbj4tzBeZYNbbIpqnvannLJWTSoQM/nGuxPA=,1,0,,7,20160112
1BBQKGkPass/N3/t8KTY5Qyi+eRoTgiNWGpJk5u+zgo=,13,0,,3,20130721
wvTfMGMYAXqLbuMd1m43f++aGNF/ySDgm6DCPtEP8h4=,5,22,male,4,20151218
DEz9aGQF30QWN07m4uzWkOnsAXPzLIJxwAX17LYiO4I=,6,19,male,3,20141211
MRO0TAnkia/2GSJJUVKRpFBWkzlEQTtDZkchEI/3fU0=,1,0,,7,20160316
BO0Jwd+bIYzgnJpmbHRYS98cnVJRGj17ToKXFdsxHrM=,22,32,male,7,20160114
bOdX5oHcOxA9KATKE1SizGCtX3TG2dka0w37PKBs8Ko=,1,0,,7,20160116
MDPBYx0uEMympwcv3kxn65pVn53KV+z+ddol4sC+e7U=,13,34,male,7,20101012
gx9eCtOFPZ8Hfs/R879q3izu9QHEyoL6jIR4cJDa/lM=,5,29,male,9,20141116
DXtcvgbnB7RvICjZ3N5aAJY/DqQYuQjQZ4z/hJfrvlI=,1,0,,7,20150825
oCpfO5R9X3EPWkc1YruMjLmV7Xl2WRU0c8VgjraQ3Jw=,15,16,male,3,20150918
8y+jcf4vu5ABwV7HoxovrK1Hfgw9WpuzjExcWRcuSWs=,13,0,,4,20160922
/YPuDpWA22M8n7S5MgkqOT1ImMitmwpFM08m6WTWqL8=,15,28,male,9,20111015
lFbOZO3icjxzC3Oosr1tRQPdT21kWqNkIheSd/tDUXY=,8,32,male,7,20110722
BTyG/ei6FjFP6+1FzwCevGIhPs/iXj37JD9Eh+AOIYQ=,5,41,female,7,20110822
h9Um/p1SpuYIqUTjIdM12fymo93EiQxcaXU9GHDLfPc=,14,19,male,3,20140926
YP52bfyG8D4Q+5RZUBqJd1B/fnIIUCjP3uVUFWNq8wE=,1,18,female,3,20170128
FSeL/RCwHKFvV7fzIy8Pdu5cOQ3Ujz2ejgiUCRkfFbA=,1,0,,7,20160507
X3XsTHMLKmGZ5Kpcw+L3YegR7+9nLNOKYn0AUfDMoaM=,1,0,,7,20111109
kHQcFx3LM5h5sRYb+nTOsopDOdudMncrTNjKqzqXSZI=,1,0,,7,20150806
gjIAOlJvg2XBaqFKlZMvQXn9VxZT7NSSLms3H+0wjRI=,6,22,female,9,20140617
9apKl531JyCiccr0vf8Fpw12OWWsL6pcxtSMdZfanDM=,5,27,female,7,20120113
R6z4/nCH5J7m76ohOuHTL6h00EsDFNFHUcrID6+z8+w=,5,21,female,3,20150119
vUok1N1CG6QUhtHNXiNDcDA6IDrSdcwGf6Y+8aVLI20=,1,0,,7,20160709
gvEHX+YiQgg7rdn/Kv3hrVS2dpTGWqqh517SsyhAWfk=,13,34,male,9,20081213
IouQLRzcfcq32h9R+9ySRtyg8vPwRutwlMEkeOTWH+E=,1,0,,3,20130202
o1ufFnIzqeyFzXyItqIZnmgX31iR15eoLPqUJNQDecg=,13,28,male,7,20150303
kHwNooIgiOS9Ag2xpUy6cS0EAVNKwh8IeRhtM314huQ=,5,18,female,3,20150324
vcy16swuIgFv22qEdx/3iuoKd9JPizZbL/PzDvVgnzo=,5,39,female,3,20141126
BFvzNWhKJckl8kGHpij9R+BrzLKlnU629e7N9mn/AWY=,1,0,,4,20170116
tjhNjT83w1pLUVtp/vFbkpuz0AKbF5698cUunJFKgQQ=,1,0,,13,20170119
yW71HVgQJ342C4OxIMpO8YUk5kkxb8v+pBRLqRPp5wE=,6,0,,4,20160729
R3xey31HPOOVvJsgsahzXuaW7UvmL4aulkctE7npEJg=,1,0,,4,20160807
iyYrR70oUNnjaT/BKZH3Vf1UjlLWMfQKMr0h6ZqhL2U=,15,25,male,7,20151116
jHPzjh2wHRWZU7t0lfqt7SsWIP7OMurHpTkiqIdqeXY=,1,0,,9,20161114
Xf1sbnslF0NmNOx/oAl2Rh3VQmH7Wyo/B+m4QrxmJls=,1,0,,3,20130221
QwI9UVDBY6AOQb1p0k4xdI7S0zeBwQBoVTDyhuJlZTE=,5,24,male,3,20160926
/GswelHB1A/TDi6xh4fzvFlrDxPrjpLC5wqmpNmqJkc=,1,0,,7,20161017
OdT/fU9BKs+KrLeypHtoeQut97PBNWlDvjnMCUsJVzY=,1,0,,7,20160123
AYaoBB5OQqsXiTMze6MDlAG64lMy7h8GfTM/SqN4sqE=,13,23,female,4,20161010
vr92lP/K3TCyaQ/ntWAZcyWgANpCxbNk5O3yleYzMEU=,14,28,,4,20160704
mpJd5hfrSt0LSmgmYmuKJXrXL0vYvE0qPxb2z6UP8p8=,1,0,female,4,20160629
a80bKPl0dQCMHm+FoyP/FtYCZIQ2gFeRGqpje7W6xlg=,5,19,female,3,20150331
Kapm/w5NGFbxmPlEr6WNtKhv/CjhTV20Z41nq1VZbtM=,1,0,,7,20131013
Ffevm7jVWoyGwvBQJt9DHTA6GzbesZHtlfHwqKAHyz0=,8,38,male,9,20070710
4ORLn9R6rbYc1nZrQT4BB14pieK4QCX+AKkQWEbYLZA=,15,28,female,3,20130418
gTT49L4c/KD94C1oXL9ROxV+HRsuU1Q2wdtMTmrXcn4=,1,0,,7,20160731
ekq8ACWkvL1pwUiX18xG6evgYeaI2EG2uAxT+JMZqCc=,1,0,,7,20160804
3upONyHNYR/EnajHEBdIqh+LQb9lkMReoqMuw2bYzZ4=,4,22,female,7,20150926
GCAYbNQruv8TlIkrIn9ar82LjF8FoS2ptuiyZmN8T2M=,6,19,male,3,20170108
nuBE+ecoehW5/5iYhfenKU5rF93B8TdJ7oL+Wq2JN7M=,1,0,,13,20170113
P0wgq6dnsZyc6Pz2bUIIlXQPoF87CJKVxKyNpjik4EM=,1,0,,4,20151020
aJr7ikFH9Rpm6ptL+0En6cjxBVw19GpU9sPk4ujTtjs=,1,0,,7,20151029
Ls2SDQut0pUdBeR5CHD/gNz5WggV67nrG/SvATgz6j8=,1,0,,4,20161015
1vwU08STfpaeZ9UNnil7aFfFGHpgYDGDxCDn4meBgEg=,18,26,male,9,20080314
gyNk8KVp3lEtAqFG/YI3s7U/6CTYW9njACxN0rd3jCI=,1,0,,7,20161010
kz1gCbmqiNWor1gkbTG4MBveilmykGsI2JI6FESHZJs=,1,0,,13,20161016
GBq8Peu068n26662vIncSNV/KeqxJ1xZfQJFzGaLUwU=,1,0,,9,20150917
cRbHCYDFSn0CW1Kg/ie979+i3SMMNns1ZhPkj7l+H34=,1,0,,7,20160227
8CcathT9Koo2eQ2RXAYHeMY4Q3b7SSlbDdUogHD6CpI=,1,0,,9,20160325
FP5oHpspQhFrPOmEagdU5bmMRRisAItZebNqHRnt6kk=,13,23,female,7,20120304
+34Bs7JT3YSKCHKuRcfaeQEBUh8/hulGJ09IN2skojo=,22,0,,9,20151213
oIc/3xywLGpLoSIkEyAUk4NPMWQh2BlMy0pPX5qFnQU=,22,0,female,3,20151215
ARNeF0P4VOlqUrM/PXUm5bOdg0s1G9X+HUOAgeJVBg4=,1,0,,7,20160205
aWplB6PrUVbiAyhMBUkkVuQE0x4tNO8nzNKdy89HCco=,13,24,female,4,20160213
79YVDGT9SGMBjjxrlHBwgT6caOfJyq0qYm9JQ52m+4k=,11,20,male,4,20160220
93n4Tbp9/VT/ndMoPZIMPg2n5kz18cbdf8nHuLWrSMg=,15,29,female,9,20150813
zxLejeaspEwIavG8xIDcBgGn/tHzDOmz5ib8f07NpfY=,5,22,male,7,20150819
hiJSKchXDrc8vQWPS8SQW3MAJ2mfSzekcksPP+12nrU=,9,20,male,9,20150914
n5uBWGEEcZgkh8eixm5h/z+8D5CiSmvqTcZr9KQa0y4=,1,0,,7,20150914
uu0yJGfH+zYLnLAzQDW2K9x/Vp/t6oJqmOoPH7u9Gl0=,6,0,,9,20160803
UQmSvHO6RQjvU5cqNwbf1E4ODiW83BdYGzIKSMKEo00=,13,19,male,3,20150417
USEt2QbHcEy1Fv+b21A3tOxbqKMyz5i1aioOMBl6lGY=,1,0,,7,20160804
UTaUSo8l7FczELoP48P/vu0tQU/6U+4UpAXNrPf96nk=,15,0,,4,20160301
7l+6KWLpGmQMIZbiDyfAdXiQv/3zeW9IWysntdOECE0=,1,0,,7,20160318
m7kEVlfM59PjWV2oljHpa4sA3w8IWce4srF279RUBDg=,13,26,male,7,20160814
8DB0XeZLNJ1ERdKeQmx19NDGHbZuGX5jwAdqQdaF8cc=,1,0,,7,20150812
x8kSseOexs9OclzYGe0b3MuNQdfCWW/+/FvYgdZbtOQ=,1,0,,7,20150815
p9mXEFQJyKABn6oNufwTdvOicU9IkrZH7BQYMX3w4KE=,13,30,female,9,20060816
4FWrH+hEigCnu5gUrJ8sqv9y6Ec6WwAdiXuYeMAkC3U=,1,0,,7,20161206
lRMGHKQGaq8D6YLNzk1MgNc/T1Rg3OQFd0B2/CeMEIU=,4,17,male,4,20161213
/kYEBnRg2bAfmlTG3/91GU47es0r4PlAKFKt7L5ptd8=,1,0,,7,20150804
OGOHb/urq2ocejy7VPGBMO1OBjr9IdExK7p5jo5MXuk=,1,0,female,3,20121115
EPM3wmxy94zsemdTsql0QgXQWa2fh2Y9i9uh3mD683o=,13,27,female,9,20160919
WPjMwwLzLOzsTPEr4C4bG1pVveGo9IWxED2hzqa0UWQ=,1,0,,7,20160227
ZxxPXF44+cFsxvU+t87dDKRo9yXOWtLHRtJpV1nGWX0=,1,0,,9,20141010
krgUQtl0PafkL36YPb0OJUP5JBNq5MKYgTKkg52YxxM=,13,21,female,7,20160307
ncEDaHEzC7Z56ftPHKLsZMAeEaKX4+4bYJE4BybIQr8=,1,0,,7,20111119
lC+/KiHLZ5gVkcditDurK5pNo5axSpSwaSIWKb57Nf4=,1,0,,7,20160804
Q0aIO9pDlIqNmHEhZbSX1ZrQPQd0WhPSkWtl7nSpBsA=,4,26,male,9,20101115
PkekE9vAt2a2bSgh/11/hUskUFeSbAU9QSBtldfP2mY=,1,0,,4,20160403
Rc3uJrbTU5jpvf2MU2mcTyNAQRe5FEFHylx3SKtUPP4=,21,21,female,7,20151205
n3cWbRqWNQk1SvSid+yb2iu/fcWFzUfBzLRZbmC5SVY=,1,0,,7,20151219
YXQ+wwMYjyqmNvhOThplS9HX0BNI1m16u/EDAz03GbI=,4,30,male,3,20131124
ZQJekEWO7OLLwGuhaaZUY4OnToAkqEr+x7JogwrvNQU=,13,28,female,9,20131208
NfMWFEPzMbtwfKqEzsqaPHCdHCRSYEp6NdKXeEqG8XU=,14,29,male,3,20161105
WSY+pxdmz58RmEGOiYSLzzPKtQBzDIUw3jX+9W2cl/Y=,1,22,male,3,20150909
YpN21mEAm8vh0DE3yrPy2tCOSgqqna+emjkycREAWMk=,4,17,male,9,20161203
JuQlTqwBa+56rv0P9UVxrFXFLUqNLAQfWFzmpJvmXvo=,6,28,female,7,20160105
AR7TWlccygCi+Ys8ZYIwENeeUwI0YlSNqTf5h4pVdjs=,13,0,,4,20160107
Q84xdHyuC5PxqUswL433lWmBQMlxHuzBUTZ0vrgCPPA=,1,0,,7,20160112
23s0DMWiIu8gP9i5VZnSLgNqykDEKSeZTZzFxdvrNSs=,1,0,,7,20160112
9h4tfZIAPmIDrRqE9e1zX6wv4fOX4rL1qj/ndbobYx0=,15,26,male,7,20160920
KICRYKvmKsc5ynvFi6zAZ/rrQpuBq2BjMyJbWfR5k/w=,22,40,male,4,20160920
d7I+q1bo4a4vNdZn1f9yPHCrAqgTmx+DysbEf4zoK0M=,1,0,,7,20160424
MnLxnIpVhG44bqV1pWj4dqhbJUrNbTXGjdXZqiS3rws=,1,0,,7,20161226
KOVDvEa2MzV/C6MflMfhCGwjOZGDaWjNYsCdlrigrzw=,6,31,male,9,20051224
I9ujdB2VffC4avSlyLXVyETY+PDzJ/F8wh4ZKhX6PHE=,13,32,male,4,20160103
4+LswvQC3EqdsSkEpfTW7duUyu+iF7eI+zkaKHG9nPU=,1,0,,13,20161022
hYz0xqVnGbN5RKyHJaZ4AhsqjwzX16JqSoe8+EnIuHo=,6,40,male,9,20100717
GTmyUpHCu6PuHUWJMaC9Dh8+FJ/U2aq0AdbM8xyQYYU=,5,23,male,9,20100823
mpqnrCQWIkBRbsVRf1Dt6g7meAHgN0o0cU5PR+drPtk=,1,0,,7,20151229
wg4yOboT6sUngC4shyVWcuz+hXBVQsOVZItR0a11nWs=,6,20,female,9,20080520
uFnS8xEKZN2kBp0ttZDsZwcdB+8imTgjsWhVuyvlZy8=,1,0,,7,20101105
XrYBgZQvC7Je4JrRsB6jdveXm3blyxK2+DpPcEjdHCI=,15,31,male,3,20141227
1WVDqvLbkRj9WVVQ+wih7l2bTGLZMC72PzMYWPgij0w=,13,30,male,7,20130704
CYbLkNBYsGoA/zeGhysiil/RpMlp8mq/0cILNKzjWSc=,1,0,,7,20130704
iqKK31z0huAHsVPQisxhJEi5Q/pRIvenCP4bvhIBKQ0=,13,24,female,7,20160124
sIgORfdxnp1cUH0k7aAmVpDfkiZLVe2rxc7p0t8/kqk=,1,0,,7,20160205
0BisZd04cBYXy7+0dBnIVwEd5/RoQNjaS64WzvRB+vI=,1,0,,7,20151102
Ze5hxTh1nPpulYg6gNIi0bfZwL+0S89HEQg6mS77Xqc=,1,0,,7,20151104
GeifndkdQKrAjRZG7QiTb7ACaxBHXjrAI2L/+D4tK3Y=,1,0,,7,20151005
J8Mzf6fvKX2TIwG81UAfPs+cYHK6LcQbdlmrvC2nnmU=,13,27,male,9,20060905
VLATIz2AU+Qgc4XhY7BKthFVbmjugnwr/fMbXfO5hHI=,13,32,female,9,20060912
1i12pfBQ2d9XZwNORPXXatHGuSopaqJr6ig0DCU7KmA=,13,25,male,9,20070608
LBH9pk31vNKMBU7CbBO1KCiBaurab6n77hKQ8hmag4w=,13,28,male,7,20120305
+0RJtbyhoPAHPa+34MkYcE2Ox0cjMgJOTXMXVBYgkJE=,13,29,female,3,20120612
Yjqw0TB3v9fMaq48vT0FhqDq0eIhG3idEcRW5B6IjFA=,6,22,female,9,20141224
Eb8jHZmO3PgHOTIhAQGbOS8xlWq1p7KkIfNhEfl9i1w=,13,23,female,9,20141227
08t5Qk2CD9yl0n9DLaIh5IYaIn/5WpDSauzWj1JVwqs=,22,21,female,9,20091107
IzWhhcCX+eFWEp2ibJs3oFcTMGYJNsJGZJIQtjN1ab4=,1,0,,7,20151124
qTc0da/7/srj8kRusD6Fl9KmlFCDCYMgsMD7Hns8cj0=,1,0,,7,20151128
e4qA9TOjpKgDF9Qqgn/FhVaf+pXO1GIIXWA9SgEDi5Q=,1,0,,7,20140108
xJJfe2jvPyJfsqdw2S8oJfxQhiiy2Lx3Jj19oHaZiwk=,1,0,,7,20151215
hg1hFpXEWr4gTFqUSbQMOW05ykc5F8V27yRoY0GJRc8=,1,0,,7,20160609
Srb+HV1PVqfYJlpRrIlSnB1ENmDan+/78q0c9YGjNqI=,15,19,female,3,20130303
ZkfITwF3YG1lAPXQhGl4VMBBMDAeyka4d6o41ksVzrk=,5,39,female,9,20150210
fBPApOX75eFtLv+xYvXJx9/CJ9HCQz6ndHLKs0CJN4U=,13,49,female,9,20081225
3Z+Czm8aWw4zUAus9lTVYbjJBZzciThgdnuTza8atR4=,1,48,male,9,20151227
Hq0aQBmdTqJC/GSh1sNy1/B/xEFNcbs7We3RuiVl76k=,13,19,female,4,20160113
LxuAKXaKICOOMndHKm3TvXTm/3nUP2P8rJ4HUMET1Zc=,5,40,female,9,20130529
OL5YnEwfTGp9L8PrlS03HzccjpgsQwZCRL+BClL+dz4=,1,0,,7,20160215
vfMim2oJ/YWMxohFBO3oX0E8Ci6pILhccu6tXtCbWvg=,1,0,,7,20161214
4AZkaLCdTXsU0ZxHVHoAB4kmyFWYWJ9jlpWOY/ClFsU=,1,0,,7,20151122
mX0lNsPYDOZBIICTTGJbaTCNIYc90yKrXcd8U7KXBPg=,1,0,,7,20151003
orX5qJ5bRkrLeZKc3G3RK42urxFlVQ+baZrNVpkIv6c=,22,32,male,7,20151013
RPuCJurPkLdyDk4pHm4M1bjKy3QaD4EKP96nPf/mSq0=,22,26,female,9,20101013
yKD3t4nlfd33YxNXyIma7CpK330ggzFHEQuspPW/wr0=,1,0,,7,20160806
1HydZi447avyjEjncMNbgnZ9f12aGpPWjAsPKHiEfcw=,13,28,female,7,20161009
J8xkpDDjjgNte1rL1G3DrvwgBmj6ZerJezoZNWDINbQ=,1,0,,7,20161028
FOybxBKInPyitdz+FwgvJpCvoBizeG3s4IFYElaajfQ=,1,0,,3,20121231
+84p5akhQ5blIXMjbm8NOaIieUuGqqQUvqIj29EdIfg=,13,24,male,3,20120723
gt0NhQv0QzNoJ+PzLXGy6+N2v5n/lb9tXhgY2gbpUB8=,13,23,male,9,20160104
h+Dlt4Zm592O40X3HLa3qOysHQhSRqciWGeoweuHIAQ=,5,46,male,7,20150614
O5mdDYS69mYN3ZaA+gJ/SdC5Yct47OL639uXTij4jok=,4,22,male,4,20160209
vFOpiTTCRs0+y+DirBRzn2585N8uzCF+5lHRzpQkhlI=,1,0,,7,20151030
UB7OVLCwZpCeAEtm45EVJKS7uiGiqhJ1uSZC2X0uDUo=,1,0,,7,20160304
NcwKivbSe5o0n9+R56zjRAXeA+zrSaljb/IBoM0gRxc=,1,0,,7,20131230
3oEhCzKexEFl3dWiDebPl+9XiwwDF8PYz6cDhqdLgvU=,5,0,,9,20151018
Uu4ACigeq52i4bwsj6Y1TBLUHCqAbjAWkQ3+FuHW4YE=,1,0,,7,20151102
NcvrUphnvjdsc8FaQ5lgesNGT7xccFnNGQu6hXvtK4k=,1,0,,7,20151108
+RZiKbuH7NdP4gwZk3sPMUeWyCxKg6vCdPdYriW5k2o=,1,21,male,3,20161101
iercibpnrDS8JWu7g9QBMehxkcycJP41LiAR/ud+34M=,1,0,,7,20160131
c+aAgAMsCX6KfTRFlEreH3JPlVRscckXJorMP51hIyc=,5,23,male,3,20120729
sbf8TOVpajMfjTtbzeyA+Y6QtjpDxdHmgQS1u9Agy18=,4,0,male,9,20120731
GMG5bCdZhEbJqXdQbHg01RiJGUrw7gCj5ddc8Mf472s=,14,42,female,7,20101214
/OXnh0jqy2kBC/J8IUNfeRBdZ4R3Vc/5OLh9jBuDucs=,1,0,,3,20131111
P3hiGAVALgoHRHZ31ir+UAcXTlSZq9AmMmUtsMjP3zE=,1,0,,7,20130621
Bq6KcdIZiz153dDrSstTxyI1Bn4jarJR0DRjfRzeCz4=,1,0,,7,20150826
IFsNYVpujzI5K6NVU/VFeAkW6bxK8FGcj+jAVLPsQyE=,1,0,,9,20160604
ultDCZy3FaHxS65RQgaGZrXnA7iH3uBlnkLhI6tMTYA=,6,22,male,3,20140909
I1Qd2G0WfF55qh4rMieq+NFGIztf9nFJvPdDoNie3cU=,1,0,,7,20160709
/3JM9VP9jnz5BD9jkjffczH0i/9a5QLEEICYZ/aFb6o=,22,36,female,9,20090217
